date,soilMoisture,airTemperature
2/10/23 9:40,79.7,25.5
2/10/23 9:45,79.7,25.5
2/10/23 9:50,79.7,25.5
2/10/23 9:55,79.7,25.5
2/10/23 10:00,79.7,25.5
2/10/23 10:05,79.7,25.5
2/10/23 10:10,79.7,25.5
2/10/23 10:15,79.7,25.5
2/10/23 10:20,79.7,25.5
2/10/23 10:25,79.7,25.5
2/10/23 10:30,79.7,25.5
2/10/23 10:35,79.7,25.5
2/10/23 10:40,79.7,25.5
2/10/23 10:45,79.7,25.5
2/10/23 10:50,79.7,25.5
2/10/23 10:55,79.7,25.5
2/10/23 11:00,79.7,25.5
2/10/23 11:05,79.7,25.5
2/10/23 11:10,79.7,25.5
2/10/23 11:15,79.7,25.5
2/10/23 11:20,79.7,25.5
2/10/23 11:25,79.7,25.5
2/10/23 11:30,79.7,25.5
2/10/23 11:35,79.7,25.5
2/10/23 11:40,79.7,25.5
2/10/23 11:45,79.7,25.5
2/10/23 11:50,79.7,25.5
2/10/23 11:55,79.7,25.5
2/10/23 12:00,79.7,25.5
2/10/23 12:05,79.7,25.5
2/10/23 12:10,79.7,25.5
2/10/23 12:15,79.7,25.5
2/10/23 12:20,79.7,25.5
2/10/23 12:25,79.7,25.5
2/10/23 12:30,79.7,25.5
2/10/23 12:35,79.7,25.5
2/10/23 12:40,79.7,25.5
2/10/23 12:45,79.7,25.5
2/10/23 12:50,79.7,25.5
2/10/23 12:55,79.7,25.5
2/10/23 13:00,79.7,25.5
2/10/23 13:05,79.7,25.5
2/10/23 13:10,79.7,25.5
2/10/23 13:15,79.7,25.5
2/10/23 13:20,79.7,25.5
2/10/23 13:25,79.7,25.5
2/10/23 13:30,79.7,25.5
2/10/23 13:35,79.7,25.5
2/10/23 13:40,79.7,25.5
2/10/23 13:45,79.7,25.5
2/10/23 13:50,79.7,25.5
2/10/23 13:55,79.7,25.5
2/10/23 14:00,79.7,25.5
2/10/23 14:05,79.7,25.5
2/10/23 14:10,79.7,25.5
2/10/23 14:15,79.7,25.5
2/10/23 14:20,79.7,25.5
2/10/23 14:25,79.7,25.5
2/10/23 14:30,79.7,25.5
2/10/23 14:35,79.7,25.5
2/10/23 14:40,79.7,25.5
2/10/23 14:45,79.7,25.5
2/10/23 14:50,79.7,25.5
2/10/23 14:55,79.7,25.5
2/10/23 15:00,79.7,25.5
2/10/23 15:05,79.7,25.5
2/10/23 15:10,79.7,25.5
2/10/23 15:15,79.7,25.5
2/10/23 15:20,79.7,25.5
2/10/23 15:25,79.7,25.5
2/10/23 15:30,79.7,25.5
2/10/23 15:35,79.7,25.5
2/10/23 15:40,79.7,25.5
2/10/23 15:45,79.7,25.5
2/10/23 15:50,79.7,25.5
2/10/23 15:55,79.7,25.5
2/10/23 16:00,79.7,25.5
2/10/23 16:05,79.7,25.5
2/10/23 16:10,79.7,25.5
2/10/23 16:15,79.7,25.5
2/10/23 16:20,79.7,25.5
2/10/23 16:25,79.7,25.5
2/10/23 16:30,79.7,25.5
2/10/23 16:35,79.7,25.5
2/10/23 16:40,79.7,25.5
2/10/23 16:45,79.7,25.5
2/10/23 16:50,79.7,25.5
2/10/23 16:55,79.7,25.5
2/10/23 17:00,79.7,25.5
2/10/23 17:05,79.7,25.5
2/10/23 17:10,79.7,25.5
2/10/23 17:15,79.7,25.5
2/10/23 17:20,79.7,25.5
2/10/23 17:25,79.7,25.5
2/10/23 17:30,79.7,25.5
2/10/23 17:35,79.7,25.5
2/10/23 17:40,79.7,25.5
2/10/23 17:45,79.7,25.5
2/10/23 17:50,79.7,25.5
2/10/23 17:55,79.7,25.5
2/10/23 18:00,79.7,25.5
2/10/23 18:05,79.7,25.5
2/10/23 18:10,79.7,25.5
2/10/23 18:15,79.7,25.5
2/10/23 18:20,79.7,25.5
2/10/23 18:25,79.7,25.5
2/10/23 18:30,79.7,25.5
2/10/23 18:35,79.7,25.5
2/10/23 18:40,79.7,25.5
2/10/23 18:45,79.7,25.5
2/10/23 18:50,79.7,25.5
2/10/23 18:55,79.7,25.5
2/10/23 19:00,79.7,25.5
2/10/23 19:05,79.7,25.5
2/10/23 19:10,79.7,25.5
2/10/23 19:15,79.7,25.5
2/10/23 19:20,79.7,25.5
2/10/23 19:25,79.7,25.5
2/10/23 19:30,79.7,25.5
2/10/23 19:35,79.7,25.5
2/10/23 19:40,79.7,25.5
2/10/23 19:45,79.7,25.5
2/10/23 19:50,79.7,25.5
2/10/23 19:55,79.7,25.5
2/10/23 20:00,79.7,25.5
2/10/23 20:05,79.7,25.5
2/10/23 20:10,79.7,25.5
2/10/23 20:15,79.7,25.5
2/10/23 20:20,79.7,25.5
2/10/23 20:25,79.7,25.5
2/10/23 20:30,79.7,25.5
2/10/23 20:35,79.7,25.5
2/10/23 20:40,79.7,25.5
2/10/23 20:45,79.7,25.5
2/10/23 20:50,79.7,25.5
2/10/23 20:55,79.7,25.5
2/10/23 21:00,79.7,25.5
2/10/23 21:05,79.7,25.5
2/10/23 21:10,79.7,25.5
2/10/23 21:15,79.7,25.5
2/10/23 21:20,79.7,25.5
2/10/23 21:25,79.7,25.5
2/10/23 21:30,79.7,25.5
2/10/23 21:35,79.7,25.5
2/10/23 21:40,79.7,25.5
2/10/23 21:45,79.7,25.5
2/10/23 21:50,79.7,25.5
2/10/23 21:55,79.7,25.5
2/10/23 22:00,79.7,25.5
2/10/23 22:05,79.7,25.5
2/10/23 22:10,79.7,25.5
2/10/23 22:15,79.7,25.5
2/10/23 22:20,79.7,25.5
2/10/23 22:25,79.7,25.5
2/10/23 22:30,79.7,25.5
2/10/23 22:35,79.7,25.5
2/10/23 22:40,79.7,25.5
2/10/23 22:45,79.7,25.5
2/10/23 22:50,79.7,25.5
2/10/23 22:55,79.7,25.5
2/10/23 23:00,79.7,25.5
2/10/23 23:05,79.7,25.5
2/10/23 23:10,79.7,25.5
2/10/23 23:15,79.7,25.5
2/10/23 23:20,79.7,25.5
2/10/23 23:25,79.7,25.5
2/10/23 23:30,79.7,25.5
2/10/23 23:35,79.7,25.5
2/10/23 23:40,79.7,25.5
2/10/23 23:45,79.7,25.5
2/10/23 23:50,79.7,25.5
2/10/23 23:55,79.7,25.5
2/11/23 0:00,79.7,26.1
2/11/23 0:05,79.7,26.1
2/11/23 0:10,79.7,26.1
2/11/23 0:15,79.7,26.1
2/11/23 0:20,79.7,26.1
2/11/23 0:25,79.7,26.1
2/11/23 0:30,79.7,26.1
2/11/23 0:35,79.7,26.1
2/11/23 0:40,79.7,26.1
2/11/23 0:45,79.7,26.1
2/11/23 0:50,79.7,26.1
2/11/23 0:55,79.7,26.1
2/11/23 1:00,79.7,26.1
2/11/23 1:05,79.7,26.1
2/11/23 1:10,79.7,26.1
2/11/23 1:15,79.7,26.1
2/11/23 1:20,79.7,26.1
2/11/23 1:25,79.7,26.1
2/11/23 1:30,79.7,26.1
2/11/23 1:35,79.7,26.1
2/11/23 1:40,79.7,26.1
2/11/23 1:45,79.7,26.1
2/11/23 1:50,79.7,26.1
2/11/23 1:55,79.7,26.1
2/11/23 2:00,79.7,26.1
2/11/23 2:05,79.7,26.1
2/11/23 2:10,79.7,26.1
2/11/23 2:15,79.7,26.1
2/11/23 2:20,79.7,26.1
2/11/23 2:25,79.7,26.1
2/11/23 2:30,79.7,26.1
2/11/23 2:35,79.7,26.1
2/11/23 2:40,79.7,26.1
2/11/23 2:45,79.7,26.1
2/11/23 2:50,79.7,26.1
2/11/23 2:55,79.7,26.1
2/11/23 3:00,79.7,26.1
2/11/23 3:05,79.7,26.1
2/11/23 3:10,79.7,26.1
2/11/23 3:15,79.7,26.1
2/11/23 3:20,79.7,26.1
2/11/23 3:25,79.7,26.1
2/11/23 3:30,79.7,26.1
2/11/23 3:35,79.7,26.1
2/11/23 3:40,79.7,26.1
2/11/23 3:45,79.7,26.1
2/11/23 3:50,79.7,26.1
2/11/23 3:55,79.7,26.1
2/11/23 4:00,79.7,26.1
2/11/23 4:05,79.7,26.1
2/11/23 4:10,79.7,26.1
2/11/23 4:15,79.7,26.1
2/11/23 4:20,79.7,26.1
2/11/23 4:25,79.7,26.1
2/11/23 4:30,79.7,26.1
2/11/23 4:35,79.7,26.1
2/11/23 4:40,79.7,26.1
2/11/23 4:45,79.7,26.1
2/11/23 4:50,79.7,26.1
2/11/23 4:55,79.7,26.1
2/11/23 5:00,79.7,26.1
2/11/23 5:05,74.7,26.1
2/11/23 5:10,74.7,26.1
2/11/23 5:15,74.7,26.1
2/11/23 5:20,74.7,26.1
2/11/23 5:25,74.7,26.1
2/11/23 5:30,74.7,26.1
2/11/23 5:35,74.7,26.1
2/11/23 5:40,74.7,26.1
2/11/23 5:45,74.7,26.1
2/11/23 5:50,74.7,26.1
2/11/23 5:55,74.7,26.1
2/11/23 6:00,74.7,26.1
2/11/23 6:05,74.7,26.1
2/11/23 6:10,74.7,26.1
2/11/23 6:15,74.7,26.1
2/11/23 6:20,74.7,26.1
2/11/23 6:25,74.7,26.1
2/11/23 6:30,74.7,26.1
2/11/23 6:35,74.7,26.1
2/11/23 6:40,74.7,26.1
2/11/23 6:45,74.7,26.1
2/11/23 6:50,74.7,26.1
2/11/23 6:55,74.7,26.1
2/11/23 7:00,74.7,26.1
2/11/23 7:05,74.7,26.1
2/11/23 7:10,74.7,26.1
2/11/23 7:15,74.7,26.1
2/11/23 7:20,74.7,26.1
2/11/23 7:25,74.7,26.1
2/11/23 7:30,74.7,26.1
2/11/23 7:35,74.7,26.1
2/11/23 7:40,74.7,26.1
2/11/23 7:45,74.7,26.1
2/11/23 7:50,74.7,26.1
2/11/23 7:55,74.7,26.1
2/11/23 8:00,74.7,26.1
2/11/23 8:05,74.7,26.1
2/11/23 8:10,74.7,26.1
2/11/23 8:15,74.7,26.1
2/11/23 8:20,74.7,26.1
2/11/23 8:25,74.7,26.1
2/11/23 8:30,74.7,26.1
2/11/23 8:35,74.7,26.1
2/11/23 8:40,74.7,26.1
2/11/23 8:45,74.7,26.1
2/11/23 8:50,74.7,26.1
2/11/23 8:55,74.7,26.1
2/11/23 9:00,74.7,26.1
2/11/23 9:05,74.7,26.1
2/11/23 9:10,74.7,26.1
2/11/23 9:15,74.7,26.1
2/11/23 9:20,74.7,26.1
2/11/23 9:25,74.7,26.1
2/11/23 9:30,74.7,26.1
2/11/23 9:35,74.7,26.1
2/11/23 9:40,74.7,26.1
2/11/23 9:45,74.7,26.1
2/11/23 9:50,74.7,26.1
2/11/23 9:55,74.7,26.1
2/11/23 10:00,74.7,26.1
2/11/23 10:05,74.7,26.1
2/11/23 10:10,74.7,26.1
2/11/23 10:15,74.7,26.1
2/11/23 10:20,74.7,26.1
2/11/23 10:25,74.7,26.1
2/11/23 10:30,74.7,26.1
2/11/23 10:35,74.7,26.1
2/11/23 10:40,74.7,26.1
2/11/23 10:45,74.7,26.1
2/11/23 10:50,74.7,26.1
2/11/23 10:55,74.7,26.1
2/11/23 11:00,74.7,26.1
2/11/23 11:05,74.7,26.1
2/11/23 11:10,74.7,26.1
2/11/23 11:15,74.7,26.1
2/11/23 11:20,74.7,26.1
2/11/23 11:25,74.7,26.1
2/11/23 11:30,74.7,26.1
2/11/23 11:35,74.7,26.1
2/11/23 11:40,74.7,26.1
2/11/23 11:45,74.7,26.1
2/11/23 11:50,74.7,26.1
2/11/23 11:55,74.7,26.1
2/11/23 12:00,74.7,26.1
2/11/23 12:05,74.7,26.1
2/11/23 12:10,74.7,26.1
2/11/23 12:15,74.7,26.1
2/11/23 12:20,74.7,26.1
2/11/23 12:25,74.7,26.1
2/11/23 12:30,74.7,26.1
2/11/23 12:35,74.7,26.1
2/11/23 12:40,74.7,26.1
2/11/23 12:45,74.7,26.1
2/11/23 12:50,74.7,26.1
2/11/23 12:55,74.7,26.1
2/11/23 13:00,74.7,26.1
2/11/23 13:05,74.7,26.1
2/11/23 13:10,74.7,26.1
2/11/23 13:15,74.7,26.1
2/11/23 13:20,74.7,26.1
2/11/23 13:25,74.7,26.1
2/11/23 13:30,74.7,26.1
2/11/23 13:35,74.7,26.1
2/11/23 13:40,74.7,26.1
2/11/23 13:45,74.7,26.1
2/11/23 13:50,74.7,26.1
2/11/23 13:55,74.7,26.1
2/11/23 14:00,74.7,26.1
2/11/23 14:05,74.7,26.1
2/11/23 14:10,74.7,26.1
2/11/23 14:15,74.7,26.1
2/11/23 14:20,74.7,26.1
2/11/23 14:25,74.7,26.1
2/11/23 14:30,74.7,26.1
2/11/23 14:35,74.7,26.1
2/11/23 14:40,74.7,26.1
2/11/23 14:45,74.7,26.1
2/11/23 14:50,74.7,26.1
2/11/23 14:55,74.7,26.1
2/11/23 15:00,74.7,26.1
2/11/23 15:05,74.7,26.1
2/11/23 15:10,74.7,26.1
2/11/23 15:15,74.7,26.1
2/11/23 15:20,74.7,26.1
2/11/23 15:25,74.7,26.1
2/11/23 15:30,74.7,26.1
2/11/23 15:35,74.7,26.1
2/11/23 15:40,74.7,26.1
2/11/23 15:45,74.7,26.1
2/11/23 15:50,74.7,26.1
2/11/23 15:55,74.7,26.1
2/11/23 16:00,74.7,26.1
2/11/23 16:05,74.7,26.1
2/11/23 16:10,74.7,26.1
2/11/23 16:15,74.7,26.1
2/11/23 16:20,74.7,26.1
2/11/23 16:25,74.7,26.1
2/11/23 16:30,74.7,26.1
2/11/23 16:35,74.7,26.1
2/11/23 16:40,74.7,26.1
2/11/23 16:45,74.7,26.1
2/11/23 16:50,74.7,26.1
2/11/23 16:55,74.7,26.1
2/11/23 17:00,74.7,26.1
2/11/23 17:05,74.7,26.1
2/11/23 17:10,74.7,26.1
2/11/23 17:15,74.7,26.1
2/11/23 17:20,74.7,26.1
2/11/23 17:25,74.7,26.1
2/11/23 17:30,74.7,26.1
2/11/23 17:35,74.7,26.1
2/11/23 17:40,74.7,26.1
2/11/23 17:45,74.7,26.1
2/11/23 17:50,74.7,26.1
2/11/23 17:55,74.7,26.1
2/11/23 18:00,74.7,26.1
2/11/23 18:05,74.7,26.1
2/11/23 18:10,74.7,26.1
2/11/23 18:15,74.7,26.1
2/11/23 18:20,74.7,26.1
2/11/23 18:25,74.7,26.1
2/11/23 18:30,74.7,26.1
2/11/23 18:35,74.7,26.1
2/11/23 18:40,74.7,26.1
2/11/23 18:45,74.7,26.1
2/11/23 18:50,74.7,26.1
2/11/23 18:55,74.7,26.1
2/11/23 19:00,74.7,26.1
2/11/23 19:05,74.7,26.1
2/11/23 19:10,74.7,26.1
2/11/23 19:15,74.7,26.1
2/11/23 19:20,74.7,26.1
2/11/23 19:25,74.7,26.1
2/11/23 19:30,74.7,26.1
2/11/23 19:35,74.7,26.1
2/11/23 19:40,74.7,26.1
2/11/23 19:45,74.7,26.1
2/11/23 19:50,74.7,26.1
2/11/23 19:55,74.7,26.1
2/11/23 20:00,74.7,26.1
2/11/23 20:05,74.7,26.1
2/11/23 20:10,74.7,26.1
2/11/23 20:15,74.7,26.1
2/11/23 20:20,74.7,26.1
2/11/23 20:25,74.7,26.1
2/11/23 20:30,74.7,26.1
2/11/23 20:35,74.7,26.1
2/11/23 20:40,74.7,26.1
2/11/23 20:45,74.7,26.1
2/11/23 20:50,74.7,26.1
2/11/23 20:55,74.7,26.1
2/11/23 21:00,74.7,26.1
2/11/23 21:05,74.7,26.1
2/11/23 21:10,74.7,26.1
2/11/23 21:15,74.7,26.1
2/11/23 21:20,74.7,26.1
2/11/23 21:25,74.7,26.1
2/11/23 21:30,74.7,26.1
2/11/23 21:35,74.7,26.1
2/11/23 21:40,74.7,26.1
2/11/23 21:45,74.7,26.1
2/11/23 21:50,74.7,26.1
2/11/23 21:55,74.7,26.1
2/11/23 22:00,74.7,26.1
2/11/23 22:05,74.7,26.1
2/11/23 22:10,74.7,26.1
2/11/23 22:15,74.7,26.1
2/11/23 22:20,74.7,26.1
2/11/23 22:25,74.7,26.1
2/11/23 22:30,74.7,26.1
2/11/23 22:35,74.7,26.1
2/11/23 22:40,74.7,26.1
2/11/23 22:45,74.7,26.1
2/11/23 22:50,74.7,26.1
2/11/23 22:55,74.7,26.1
2/11/23 23:00,74.7,26.1
2/11/23 23:05,74.7,26.1
2/11/23 23:10,74.7,26.1
2/11/23 23:15,74.7,26.1
2/11/23 23:20,74.7,26.1
2/11/23 23:25,74.7,26.1
2/11/23 23:30,74.7,26.1
2/11/23 23:35,74.7,26.1
2/11/23 23:40,74.7,26.1
2/11/23 23:45,74.7,26.1
2/11/23 23:50,74.7,26.1
2/11/23 23:55,74.7,26.1
2/12/23 0:00,74.7,26.1
2/12/23 0:05,74.7,26.1
2/12/23 0:10,74.7,26.1
2/12/23 0:15,74.7,26.1
2/12/23 0:20,74.7,26.1
2/12/23 0:25,74.7,26.1
2/12/23 0:30,74.7,26.1
2/12/23 0:35,74.7,26.1
2/12/23 0:40,74.7,26.1
2/12/23 0:45,74.7,26.1
2/12/23 0:50,74.7,26.1
2/12/23 0:55,74.7,26.1
2/12/23 1:00,74.7,26.1
2/12/23 1:05,74.7,26.1
2/12/23 1:10,74.7,26.1
2/12/23 1:15,74.7,26.1
2/12/23 1:20,74.7,26.1
2/12/23 1:25,74.7,26.1
2/12/23 1:30,74.7,26.1
2/12/23 1:35,74.7,26.1
2/12/23 1:40,74.7,26.1
2/12/23 1:45,74.7,26.1
2/12/23 1:50,74.7,26.1
2/12/23 1:55,74.7,26.1
2/12/23 2:00,74.7,26.1
2/12/23 2:05,74.7,26.1
2/12/23 2:10,74.7,26.1
2/12/23 2:15,74.7,26.1
2/12/23 2:20,74.7,26.1
2/12/23 2:25,74.7,26.1
2/12/23 2:30,74.7,26.1
2/12/23 2:35,74.7,26.1
2/12/23 2:40,74.7,26.1
2/12/23 2:45,74.7,26.1
2/12/23 2:50,74.7,26.1
2/12/23 2:55,74.7,26.1
2/12/23 3:00,74.7,26.1
2/12/23 3:05,74.7,26.1
2/12/23 3:10,74.7,26.1
2/12/23 3:15,74.7,26.1
2/12/23 3:20,74.7,26.1
2/12/23 3:25,74.7,26.1
2/12/23 3:30,74.7,26.1
2/12/23 3:35,74.7,26.1
2/12/23 3:40,74.7,26.1
2/12/23 3:45,74.7,26.1
2/12/23 3:50,74.7,26.1
2/12/23 3:55,74.7,26.1
2/12/23 4:00,74.7,26.1
2/12/23 4:05,74.7,26.1
2/12/23 4:10,74.7,26.1
2/12/23 4:15,74.7,26.1
2/12/23 4:20,74.7,26.1
2/12/23 4:25,74.7,26.1
2/12/23 4:30,74.7,26.1
2/12/23 4:35,74.7,26.1
2/12/23 4:40,74.7,26.1
2/12/23 4:45,74.7,26.1
2/12/23 4:50,74.7,26.1
2/12/23 4:55,74.7,26.1
2/12/23 5:00,74.7,26.1
2/12/23 5:05,79.7,26.1
2/12/23 5:10,79.7,26.1
2/12/23 5:15,79.7,26.1
2/12/23 5:20,79.7,26.1
2/12/23 5:25,79.7,26.1
2/12/23 5:30,79.7,26.1
2/12/23 5:35,79.7,26.1
2/12/23 5:40,79.7,26.1
2/12/23 5:45,79.7,26.1
2/12/23 5:50,79.7,26.1
2/12/23 5:55,79.7,26.1
2/12/23 6:00,79.7,26.1
2/12/23 6:05,79.7,26.1
2/12/23 6:10,79.7,26.1
2/12/23 6:15,79.7,26.1
2/12/23 6:20,79.7,26.1
2/12/23 6:25,79.7,26.1
2/12/23 6:30,79.7,26.1
2/12/23 6:35,79.7,26.1
2/12/23 6:40,79.7,26.1
2/12/23 6:45,79.7,26.1
2/12/23 6:50,79.7,26.1
2/12/23 6:55,79.7,26.1
2/12/23 7:00,79.7,26.1
2/12/23 7:05,79.7,26.1
2/12/23 7:10,79.7,26.1
2/12/23 7:15,79.7,26.1
2/12/23 7:20,79.7,26.1
2/12/23 7:25,79.7,26.1
2/12/23 7:30,79.7,26.1
2/12/23 7:35,79.7,26.1
2/12/23 7:40,79.7,26.1
2/12/23 7:45,79.7,26.1
2/12/23 7:50,79.7,26.1
2/12/23 7:55,79.7,26.1
2/12/23 8:00,79.7,26.1
2/12/23 8:05,79.7,26.1
2/12/23 8:10,79.7,26.1
2/12/23 8:15,79.7,26.1
2/12/23 8:20,79.7,26.1
2/12/23 8:25,79.7,26.1
2/12/23 8:30,79.7,26.1
2/12/23 8:35,79.7,26.1
2/12/23 8:40,79.7,26.1
2/12/23 8:45,79.7,26.1
2/12/23 8:50,79.7,26.1
2/12/23 8:55,79.7,26.1
2/12/23 9:00,79.7,26.1
2/12/23 9:05,79.7,26.1
2/12/23 9:10,79.7,26.1
2/12/23 9:15,79.7,26.1
2/12/23 9:20,79.7,26.1
2/12/23 9:25,79.7,26.1
2/12/23 9:30,79.7,26.1
2/12/23 9:35,79.7,26.1
2/12/23 9:40,79.7,26.1
2/12/23 9:45,79.7,26.1
2/12/23 9:50,79.7,26.1
2/12/23 9:55,79.7,26.1
2/12/23 10:00,79.7,26.1
2/12/23 10:05,79.7,26.1
2/12/23 10:10,79.7,26.1
2/12/23 10:15,79.7,26.1
2/12/23 10:20,79.7,26.1
2/12/23 10:25,79.7,26.1
2/12/23 10:30,79.7,26.1
2/12/23 10:35,79.7,26.1
2/12/23 10:40,79.7,26.1
2/12/23 10:45,79.7,26.1
2/12/23 10:50,79.7,26.1
2/12/23 10:55,79.7,26.1
2/12/23 11:00,79.7,26.1
2/12/23 11:05,79.7,26.1
2/12/23 11:10,79.7,26.1
2/12/23 11:15,79.7,26.1
2/12/23 11:20,79.7,26.1
2/12/23 11:25,79.7,26.1
2/12/23 11:30,79.7,26.1
2/12/23 11:35,79.7,26.1
2/12/23 11:40,79.7,26.1
2/12/23 11:45,79.7,26.1
2/12/23 11:50,79.7,26.1
2/12/23 11:55,79.7,26.1
2/12/23 12:00,79.7,26.1
2/12/23 12:05,79.7,26.1
2/12/23 12:10,79.7,26.1
2/12/23 12:15,79.7,26.1
2/12/23 12:20,79.7,26.1
2/12/23 12:25,79.7,26.1
2/12/23 12:30,79.7,26.1
2/12/23 12:35,79.7,26.1
2/12/23 12:40,79.7,26.1
2/12/23 12:45,79.7,26.1
2/12/23 12:50,79.7,26.1
2/12/23 12:55,79.7,26.1
2/12/23 13:00,79.7,26.1
2/12/23 13:05,79.7,26.1
2/12/23 13:10,79.7,26.1
2/12/23 13:15,79.7,26.1
2/12/23 13:20,79.7,26.1
2/12/23 13:25,79.7,26.1
2/12/23 13:30,79.7,26.1
2/12/23 13:35,79.7,26.1
2/12/23 13:40,79.7,26.1
2/12/23 13:45,79.7,26.1
2/12/23 13:50,79.7,26.1
2/12/23 13:55,79.7,26.1
2/12/23 14:00,79.7,26.1
2/12/23 14:05,79.7,26.1
2/12/23 14:10,79.7,26.1
2/12/23 14:15,79.7,26.1
2/12/23 14:20,79.7,26.1
2/12/23 14:25,79.7,26.1
2/12/23 14:30,79.7,26.1
2/12/23 14:35,79.7,26.1
2/12/23 14:40,79.7,26.1
2/12/23 14:45,79.7,26.1
2/12/23 14:50,79.7,26.1
2/12/23 14:55,79.7,26.1
2/12/23 15:00,79.7,26.1
2/12/23 15:05,79.7,26.1
2/12/23 15:10,79.7,26.1
2/12/23 15:15,79.7,26.1
2/12/23 15:20,79.7,26.1
2/12/23 15:25,79.7,26.1
2/12/23 15:30,79.7,26.1
2/12/23 15:35,79.7,26.1
2/12/23 15:40,79.7,26.1
2/12/23 15:45,79.7,26.1
2/12/23 15:50,79.7,26.1
2/12/23 15:55,79.7,26.1
2/12/23 16:00,79.7,26.1
2/12/23 16:05,79.7,26.1
2/12/23 16:10,79.7,26.1
2/12/23 16:15,79.7,26.1
2/12/23 16:20,79.7,26.1
2/12/23 16:25,79.7,26.1
2/12/23 16:30,79.7,26.1
2/12/23 16:35,79.7,26.1
2/12/23 16:40,79.7,26.1
2/12/23 16:45,79.7,26.1
2/12/23 16:50,79.7,26.1
2/12/23 16:55,79.7,26.1
2/12/23 17:00,79.7,26.1
2/12/23 17:05,79.7,26.1
2/12/23 17:10,79.7,26.1
2/12/23 17:15,79.7,26.1
2/12/23 17:20,79.7,26.1
2/12/23 17:25,79.7,26.1
2/12/23 17:30,79.7,26.1
2/12/23 17:35,79.7,26.1
2/12/23 17:40,79.7,26.1
2/12/23 17:45,79.7,26.1
2/12/23 17:50,79.7,26.1
2/12/23 17:55,79.7,26.1
2/12/23 18:00,79.7,26.1
2/12/23 18:05,79.7,26.1
2/12/23 18:10,79.7,26.1
2/12/23 18:15,79.7,26.1
2/12/23 18:20,79.7,26.1
2/12/23 18:25,79.7,26.1
2/12/23 18:30,79.7,26.1
2/12/23 18:35,79.7,26.1
2/12/23 18:40,79.7,26.1
2/12/23 18:45,79.7,26.1
2/12/23 18:50,79.7,26.1
2/12/23 18:55,79.7,26.1
2/12/23 19:00,79.7,26.1
2/12/23 19:05,79.7,26.1
2/12/23 19:10,79.7,26.1
2/12/23 19:15,79.7,26.1
2/12/23 19:20,79.7,26.1
2/12/23 19:25,79.7,26.1
2/12/23 19:30,79.7,26.1
2/12/23 19:35,79.7,26.1
2/12/23 19:40,79.7,26.1
2/12/23 19:45,79.7,26.1
2/12/23 19:50,79.7,26.1
2/12/23 19:55,79.7,26.1
2/12/23 20:00,79.7,26.1
2/12/23 20:05,79.7,26.1
2/12/23 20:10,79.7,26.1
2/12/23 20:15,79.7,26.1
2/12/23 20:20,79.7,26.1
2/12/23 20:25,79.7,26.1
2/12/23 20:30,79.7,26.1
2/12/23 20:35,79.7,26.1
2/12/23 20:40,79.7,26.1
2/12/23 20:45,79.7,26.1
2/12/23 20:50,79.7,26.1
2/12/23 20:55,79.7,26.1
2/12/23 21:00,79.7,26.1
2/12/23 21:05,79.7,26.1
2/12/23 21:10,79.7,26.1
2/12/23 21:15,79.7,26.1
2/12/23 21:20,79.7,26.1
2/12/23 21:25,79.7,26.1
2/12/23 21:30,79.7,26.1
2/12/23 21:35,79.7,26.1
2/12/23 21:40,79.7,26.1
2/12/23 21:45,79.7,26.1
2/12/23 21:50,79.7,26.1
2/12/23 21:55,79.7,26.1
2/12/23 22:00,79.7,26.1
2/12/23 22:05,79.7,26.1
2/12/23 22:10,79.7,26.1
2/12/23 22:15,79.7,26.1
2/12/23 22:20,79.7,26.1
2/12/23 22:25,79.7,26.1
2/12/23 22:30,79.7,26.1
2/12/23 22:35,79.7,26.1
2/12/23 22:40,79.7,26.1
2/12/23 22:45,79.7,26.1
2/12/23 22:50,79.7,26.1
2/12/23 22:55,79.7,26.1
2/12/23 23:00,79.7,26.1
2/12/23 23:05,79.7,26.1
2/12/23 23:10,79.7,26.1
2/12/23 23:15,79.7,26.1
2/12/23 23:20,79.7,26.1
2/12/23 23:25,79.7,26.1
2/12/23 23:30,79.7,26.1
2/12/23 23:35,79.7,26.1
2/12/23 23:40,79.7,26.1
2/12/23 23:45,79.7,26.1
2/12/23 23:50,79.7,26.1
2/12/23 23:55,79.7,26.1
13/2/23 00:00,79.7,25.8
13/2/23 00:05,79.7,25.8
13/2/23 00:10,79.7,25.8
13/2/23 00:15,79.7,25.8
13/2/23 00:20,79.7,25.8
13/2/23 00:25,79.7,25.8
13/2/23 00:30,79.7,25.8
13/2/23 00:35,79.7,25.8
13/2/23 00:40,79.7,25.8
13/2/23 00:45,79.7,25.8
13/2/23 00:50,79.7,25.8
13/2/23 00:55,79.7,25.8
13/2/23 01:00,79.7,25.8
13/2/23 01:05,79.7,25.8
13/2/23 01:10,79.7,25.8
13/2/23 01:15,79.7,25.8
13/2/23 01:20,79.7,25.8
13/2/23 01:25,79.7,25.8
13/2/23 01:30,79.7,25.8
13/2/23 01:35,79.7,25.8
13/2/23 01:40,79.7,25.8
13/2/23 01:45,79.7,25.8
13/2/23 01:50,79.7,25.8
13/2/23 01:55,79.7,25.8
13/2/23 02:00,79.7,25.8
13/2/23 02:05,79.7,25.8
13/2/23 02:10,79.7,25.8
13/2/23 02:15,79.7,25.8
